Student_ID,Class_ID,Name,Gender,Date_of_Birth,Region of birth,Current state of residence,engagement_in_class,health_condition,Class Spec
15c1604f-ea16-4354-a35f-c9c198049562,SS3 Class E,David Ortega,Female,2007-04-15,South West,Ebonyi,Highly active,None,Art
0b570720-9cd8-458b-a5a1-c8252a9528c3,SS1 Class F,Maria Lucas,Male,2010-02-11,South West,Kano,Highly active,None,Science
f73936e9-54e3-4579-80af-d193f780ef2f,SS1 Class B,Ashley Garcia,Male,2007-08-07,South South,FCT,Unactive,None,Art
84cfee39-bf31-429f-82bb-ad8438d5101f,SS1 Class F,Melissa Walker,Female,2008-08-29,North Central,Ogun,Active,None,Science
c5b8386b-768b-4f7e-a421-5e665fc64cd0,SS1 Class D,Melissa Hernandez,Female,2008-03-01,South East,Edo,Slightly active,Dyslexia,Science
1ac3bf31-7b96-42d1-8649-bcf6ff69723d,SS2 Class C,Thomas Miller,Female,2007-01-11,South West,Imo,Unactive,None,Science
2444d301-baeb-486b-b0d0-270fd4d13d55,SS3 Class C,Grant Mueller,Female,2010-01-07,South South,Yobe,Unactive,None,Science
79e5c9aa-592a-4549-bba1-09d08567c805,SS1 Class A,Nathan Chavez,Female,2008-06-11,South South,Ebonyi,Unactive,None,Science
cf685878-0b70-4933-8cde-1b6b1132567c,SS3 Class A,Alison Cooper,Male,2008-01-03,North West,Kogi,Troublesome,None,Art
2a131c1f-ccd0-45c1-ad59-00dd1bff3142,SS3 Class D,Natalie Black,Female,2009-10-30,North Central,Akwa Ibom,Active,None,Science
8f5242d3-54bb-4cf8-a8fe-a7618d49fe3f,SS1 Class C,Joel Salinas,Male,2008-05-07,South East,Lagos,Slightly active,None,Science
a3f66c61-2fb7-4dab-af38-3b43a137f8e4,SS1 Class A,Jennifer Mclaughlin,Female,2007-02-04,South East,Rivers,Highly active,None,Science
979aa051-7317-491a-b283-daa4e212ab7c,SS1 Class F,Aaron Lewis,Male,2009-04-13,South East,FCT,Slightly active,None,Science
cf08ea54-b429-4924-8098-675047419b48,SS3 Class B,Laura Lloyd,Male,2009-08-05,South East,Osun,Highly active,None,Art
5373bf4d-5da4-4cb9-afdc-999289718eea,SS3 Class F,Brian Lambert,Female,2009-09-17,North Central,Ogun,Active,None,Science
a39c9ec6-f746-4c02-8718-54c17d4ed26e,SS3 Class F,James Long,Male,2007-04-18,North West,Rivers,Highly active,None,Science
d873dad9-5a1b-4f0e-9911-96dc1d3e503a,SS3 Class B,Christopher Nunez,Female,2006-11-13,South East,Bauchi,Troublesome,None,Science
9d4edb71-eb2e-480e-8c25-5823ccf4ffb0,SS2 Class D,Megan Edwards,Male,2010-08-19,South East,Oyo,Active,None,Art
2edc017e-1df0-4d18-8e2d-62553d131a3d,SS1 Class F,Charles Price,Male,2007-01-08,South East,Kaduna,Highly active,None,Science
623ad0fc-9326-4d25-a34b-456298af5cca,SS2 Class C,John Medina,Male,2007-07-28,South South,Niger,Troublesome,None,Art
fff96acf-ee42-45ee-a52f-c3eceb4e2281,SS2 Class D,Christopher Roberts,Female,2008-09-10,South South,Anambra,Slightly active,None,Art
7374ccbf-d78c-47d3-9088-50d32fe5b140,SS3 Class C,Sharon Crane,Male,2010-10-05,North Central,Yobe,Unactive,None,Art
d0b1fde0-31f3-40c0-a2f3-f0687c0f549d,SS1 Class B,Justin Delgado,Male,2010-01-04,South South,Imo,Highly active,None,Art
6a66c184-7de1-4f5d-af48-47f068bd075b,SS1 Class A,Jill Jackson,Female,2009-06-16,South East,Adamawa,Unactive,None,Art
c2d49b56-cbbe-4980-87e6-7cb090bde900,SS3 Class F,Andrew Walker,Female,2007-12-23,South South,Rivers,Slightly active,None,Art
751303b9-c7de-46ea-ab0f-be4449e64c22,SS1 Class A,Patricia Simpson,Female,2007-08-14,South West,Rivers,Slightly active,None,Science
1d3ca5a4-929d-4377-9cfb-655f82c42e48,SS2 Class B,Joshua Ritter,Male,2006-12-05,South West,Oyo,Active,None,Art
0aa6fcb9-c1bc-4e59-9296-a12d8ac35ac4,SS3 Class F,Jessica Robinson,Male,2009-08-15,North East,Akwa Ibom,Troublesome,None,Science
d47f83b1-bc69-4155-9a37-f6bd6cd6f011,SS1 Class A,Danielle Golden,Female,2009-09-23,South East,Kwara,Slightly active,None,Science
593c572b-4347-4bca-b321-a8b20840405a,SS1 Class D,Angie Grimes,Female,2007-05-06,South East,Delta,Highly active,Dyslexia,Art
3ca87f31-cfd7-43b9-868f-cba51e0d02b5,SS3 Class A,Oscar Norris,Female,2010-03-10,North Central,Rivers,Highly active,None,Art
a1fd4187-9c3a-4e0b-b5f3-f8aadc6dafff,SS1 Class E,Luis Glover,Male,2008-05-11,South South,Abia,Highly active,None,Art
0f321333-ce31-4937-b4fa-32b6d0437e4c,SS1 Class B,Kim Carlson,Male,2010-07-27,North Central,Plateau,Troublesome,None,Science
b43cde0a-fa9f-410e-92da-f6812b1ac76c,SS3 Class E,Kenneth Farley,Female,2010-06-15,North East,Benue,Active,Dyslexia,Art
ade68f51-e670-43a0-bc48-f61583b0b35c,SS3 Class F,Brandy Brady,Female,2007-03-09,North West,Benue,Slightly active,None,Art
fe1393cd-0f2d-4c15-ab34-6d3a695e5ea9,SS1 Class E,Matthew Miles,Male,2010-08-31,North Central,Ekiti,Slightly active,None,Science
b61df906-2570-45db-bfea-d90a21f8072d,SS3 Class F,David Bridges,Male,2009-02-12,South East,Imo,Highly active,Ulcer,Science
93d228d4-2465-4c39-bd4d-2add64880945,SS3 Class C,Lori Brooks,Male,2010-01-10,South South,Benue,Troublesome,Dyslexia,Art
e14fe093-cb6a-40c7-a235-6dd4135508d0,SS3 Class A,Jennifer Brady,Male,2006-10-17,South South,Bauchi,Highly active,None,Science
5e7b72c8-e097-4edb-afb3-b939b1d81887,SS1 Class D,John Perkins,Female,2009-03-15,North West,Gombe,Slightly active,None,Art
bb93cd40-d8df-4535-862d-baeade70bd30,SS3 Class B,William Reid,Male,2008-09-15,South South,Kwara,Slightly active,None,Science
1036708d-d9a0-4007-9bb4-7c18b28187c4,SS3 Class C,Jennifer Donaldson,Female,2007-06-16,North Central,Bayelsa,Active,None,Science
44bed486-7ea5-4387-b63b-e5cbd3293724,SS2 Class B,Drew Kelley,Male,2009-02-21,North West,Benue,Unactive,None,Science
7c3f1add-da38-4db5-90ee-b067216e9fe5,SS2 Class D,Stephanie Farmer,Female,2007-06-27,North East,FCT,Unactive,None,Science
c8acffcf-a04d-4d14-997d-bae10bc2ea72,SS2 Class E,Alexis Noble,Female,2009-09-16,South East,Delta,Slightly active,None,Science
002c4c22-74de-4f70-b0f8-1dba28719b9b,SS1 Class F,Jessica Forbes DVM,Male,2010-03-15,South South,Bayelsa,Troublesome,None,Art
28b2bf21-4d47-4ed6-a666-3769e1d46f82,SS2 Class E,Sherri Davis,Female,2008-09-01,North West,FCT,Active,None,Science
5f31273d-1519-430c-8019-83035c457e4d,SS1 Class D,Mariah Williams,Female,2010-05-21,South East,Kebbi,Active,None,Science
b30e96e8-b9da-4f8c-8e35-da80a0279a18,SS1 Class F,Jessica Davis,Male,2008-08-14,North East,Delta,Active,Dyslexia,Science
7a10013f-36a2-452b-8047-3139185df528,SS1 Class F,Kevin Stone,Female,2008-03-09,North Central,Enugu,Troublesome,Sickle Cell,Science
b212a6ee-0210-4371-8260-a12371efe72a,SS3 Class B,Bryan Dalton,Female,2010-10-08,South East,Sokoto,Active,None,Science
1221cddf-7a4a-402f-a1d6-3b0fb1ac040d,SS3 Class D,Brandon Shaffer,Female,2009-07-05,North West,Kogi,Troublesome,None,Science
e1887eaf-5e18-45c3-9037-cd6b1a6b6a7d,SS3 Class C,James Li,Female,2009-09-13,North West,Oyo,Troublesome,None,Art
fe31537a-a43e-458c-a215-df00dfdf0e05,SS3 Class A,Andrea Elliott,Female,2008-11-18,South South,Kano,Troublesome,None,Art
70aa5b0d-2a03-4ad4-a667-b9829c3de1b0,SS3 Class D,Daniel Goodman,Male,2007-06-22,North Central,Bayelsa,Highly active,Dyslexia,Science
afc2ccfc-9db7-484b-a965-d1d1eb7e2e64,SS3 Class A,Daniel Mosley,Female,2007-04-10,North Central,Zamfara,Troublesome,Dyslexia,Science
96ee50e5-1f87-4b46-80a0-473a23d7e6a1,SS2 Class D,Heather Jordan,Male,2008-02-02,North West,Cross River,Troublesome,None,Science
46e75a2c-3f6e-4d9d-a3cb-e943ca840003,SS2 Class D,Danielle Burke,Male,2007-06-18,North Central,Delta,Troublesome,None,Science
c76a8e0f-48f0-41f0-9b8b-38aeb89f3a92,SS1 Class F,Alyssa Boone,Female,2007-05-19,North West,Bauchi,Slightly active,None,Science
848b34f0-3498-4735-8d38-e415e03635fc,SS1 Class A,Chelsea Myers,Female,2006-12-03,North West,Imo,Highly active,Asthma,Art
e5dd98f1-c8a7-48ab-8df8-3e12a56b61e0,SS2 Class E,Cynthia Cruz,Male,2010-05-20,North Central,Kebbi,Highly active,None,Art
980bc81e-a359-4d1f-bfe4-a42e3db788a6,SS1 Class E,Stephen Smith,Female,2007-10-29,North West,Sokoto,Active,None,Science
21c9a15d-5104-4a16-af15-ab725c70ee97,SS2 Class A,Ryan Fisher,Female,2009-09-12,South South,Benue,Unactive,Ulcer,Art
c34201db-2c3a-4cdc-aed5-4a468bde005b,SS2 Class D,William Jones,Male,2010-01-27,North East,Rivers,Unactive,Epilepsy,Science
431e930f-0387-474d-9149-d096965d744f,SS3 Class E,Thomas Fry,Female,2006-11-21,South West,Bayelsa,Active,None,Science
a0ea0251-4957-43a2-81b1-3b8065e1b0f5,SS2 Class A,Pamela Henderson,Male,2007-06-18,South West,Kaduna,Troublesome,None,Science
895c4fde-a3fa-4069-9519-fd3866fba71d,SS3 Class F,Brittany Miller,Female,2009-04-02,South West,Enugu,Unactive,None,Science
3404c02a-ebc1-4b52-82e4-dd4a143ac1c5,SS1 Class A,Brittney Murphy,Female,2008-12-06,South South,Delta,Highly active,Dyslexia,Science
d5a386d9-c362-4810-a261-1b8d9620bee6,SS2 Class E,Maria Collins,Female,2010-01-02,North Central,Oyo,Slightly active,None,Art
d8b22277-f413-4b19-bade-8d5d6fff15cc,SS1 Class F,David Middleton,Male,2008-02-01,North Central,Akwa Ibom,Highly active,None,Art
9bdc70d1-9cbf-4b8c-b410-2d5d1db14bfc,SS3 Class F,Maxwell Barrett,Female,2006-12-21,South East,Rivers,Troublesome,None,Science
b538f96c-033e-42f7-9e93-d1272cf72140,SS3 Class C,Adam Crawford,Male,2007-08-04,North East,Adamawa,Troublesome,None,Art
c871d7b3-8468-474d-85e3-ade558c1aad6,SS2 Class A,Deanna Watson,Male,2008-02-04,South South,Anambra,Active,None,Science
44cdbfdd-df9b-441e-87f7-bda1bff15840,SS3 Class A,Bailey Yoder,Female,2008-02-26,North East,Niger,Highly active,Epilepsy,Science
45a08539-6de8-470a-8e9e-9ebd55c34853,SS2 Class B,Deborah Proctor,Male,2008-03-10,North Central,Gombe,Highly active,None,Science
7487d772-7f03-46fa-93ba-dc91a0a5fde6,SS1 Class F,Amy Villarreal,Male,2008-06-26,South West,Ekiti,Highly active,None,Science
414f4994-2845-4780-9e20-c9572ab8bd33,SS1 Class A,Stephanie Craig,Female,2009-04-24,South West,Borno,Unactive,None,Art
82425912-bda3-4162-ba78-b64a1d8680cb,SS1 Class C,Scott Smith,Male,2007-08-28,North West,Kano,Unactive,None,Art
620af158-5d2d-404f-b8c5-90730bc57207,SS3 Class F,Cassidy Horne,Female,2010-01-09,South East,Ogun,Unactive,None,Art
e9f87970-cd98-49e2-8d88-8beb090d9655,SS1 Class C,Mary Walker,Male,2008-06-18,South South,Ebonyi,Troublesome,Dyslexia,Art
b864ca08-ea75-452d-aa8f-cacb3f8e2d0d,SS1 Class B,Roger Duncan,Female,2008-04-29,South West,Benue,Highly active,None,Science
e6e59b32-ac5f-42ef-8085-c1471e910f36,SS3 Class A,Daniel Black,Female,2008-08-21,North Central,Osun,Troublesome,None,Science
11a529b4-66a3-42d6-b43e-8c480bc1f9e5,SS1 Class D,Sharon Ayala,Female,2009-10-18,North Central,Cross River,Highly active,None,Science
8d9765c7-161d-4c87-93c9-fe594f89e3b2,SS2 Class C,Jacob Carter,Male,2009-10-28,North West,Plateau,Slightly active,None,Art
9f6a6a65-bd54-4a04-8dcd-0009c8d57717,SS3 Class D,Jacob Bonilla,Male,2009-02-22,North East,Abia,Active,None,Art
3207343e-c6a0-4656-85c9-fb91ff6ef9ed,SS1 Class B,Kimberly Flynn,Male,2008-11-21,North Central,Kaduna,Highly active,None,Science
68f82063-eeb1-4ad2-81a1-fb0f268b84b6,SS3 Class F,Joshua Fields,Male,2010-05-03,South West,Ogun,Slightly active,None,Science
f374190d-0274-4e40-a090-16b6b186a5a8,SS3 Class A,Peter Bennett,Male,2007-04-20,North Central,Oyo,Troublesome,Dyslexia,Science
1a9c672a-4eb9-447d-ba2a-c3d9bcf2fc3b,SS3 Class E,William Barnes,Female,2008-09-09,North Central,Adamawa,Slightly active,None,Art
ff38b918-f8f9-445d-8f55-4896f610396b,SS3 Class E,Douglas Williams,Female,2009-06-24,North West,Benue,Active,Dyslexia,Science
850ef0ad-d872-472e-a5b4-a1ae3b41c943,SS2 Class E,Steven Ellis,Male,2006-12-01,South West,Taraba,Unactive,None,Science
1877bc06-94ad-4252-95bc-2a3ebf7655d7,SS1 Class B,Mandy Foster,Female,2008-02-10,South West,Adamawa,Active,Dyslexia,Art
6f5b09a6-0ff1-451f-915c-b31b97867b12,SS3 Class C,Bianca Carter,Male,2008-09-28,North East,Oyo,Active,Dyslexia,Science
cd0254db-ed11-45d7-90a4-6c85d9d57b02,SS2 Class F,Ronnie Nguyen,Female,2008-09-03,South East,Cross River,Slightly active,Dyslexia,Art
131eb723-3bcd-4203-859e-e67473e7f042,SS1 Class B,Brandy Carrillo,Male,2007-09-09,South East,Ekiti,Highly active,None,Art
2a147a96-1b0c-42eb-a7c8-fc6c1be5a4c3,SS2 Class D,Erik Martinez,Female,2007-09-02,North West,Adamawa,Slightly active,None,Science
3527a5c8-c534-4a08-b6f2-4d1c5bb8b9c8,SS3 Class B,John Phelps,Male,2006-12-03,North West,Jigawa,Highly active,None,Science
afa14a55-cebe-4baa-a859-7b341725d2c7,SS1 Class C,Michael Morrison,Female,2008-10-01,North Central,Bauchi,Troublesome,None,Science
53ea4919-db48-42c2-95ff-2a1f370b9a29,SS3 Class F,Michael Schmitt,Female,2010-03-11,South South,Osun,Active,Dyslexia,Science
ad5be3c8-0c88-4714-8372-17e0657046ea,SS2 Class E,Robert Thompson,Female,2006-12-29,North Central,Katsina,Highly active,Dyslexia,Science
73c374a6-dac7-46b6-a786-3fb3f3bc9a71,SS1 Class F,Krista Davis,Female,2007-01-25,South West,Osun,Highly active,None,Art
23c97a1e-cb37-4d97-8dcc-2d6a1a16998c,SS1 Class D,Antonio Norman,Female,2008-03-22,North East,Katsina,Slightly active,None,Science
d2dc42c8-32b8-48aa-a176-8dd738e7e019,SS2 Class B,Michael Pace,Female,2007-05-18,North West,Kwara,Slightly active,None,Art
424211e2-960b-40f4-9513-2c2215839b99,SS2 Class C,Angela Osborn,Male,2009-05-25,North Central,Taraba,Slightly active,None,Art
7184b713-a55f-45b7-a709-fba6329fc417,SS1 Class A,Anna Boone,Male,2009-04-23,South South,Zamfara,Highly active,Dyslexia,Science
0aee2557-1f5d-4912-94e0-7431cf133b65,SS2 Class B,Amber Glass,Male,2010-04-06,North West,Imo,Active,None,Art
651ea252-b974-4cde-9259-f9606ee35607,SS2 Class F,James Simmons MD,Male,2006-10-17,North West,Bauchi,Troublesome,None,Art
47a48c42-4665-4497-afe9-22aae886a011,SS1 Class A,Charles Mendez,Male,2007-10-03,South East,Ebonyi,Troublesome,None,Art
4b8c031f-a5b4-4983-beeb-c04a9df2372e,SS1 Class A,Dr. John Miller MD,Male,2008-11-20,South West,Borno,Active,None,Art
e2789642-a484-4035-b30f-aaa36b52f93c,SS1 Class A,Danielle Mcknight,Male,2008-12-10,North East,Zamfara,Active,None,Science
fd498e20-04ff-4ab2-8b7b-0b3a8b2d158a,SS1 Class B,Micheal Castillo,Female,2007-04-15,North East,Cross River,Slightly active,None,Science
e9a53368-5812-4eb2-bc13-f47ac80c2195,SS3 Class C,Erica Nelson,Female,2006-11-27,South West,Kaduna,Troublesome,Ulcer,Art
3811b519-98dc-4e0b-91a1-f5df06ac1010,SS3 Class A,Robert Campbell,Female,2007-01-11,North Central,Yobe,Unactive,None,Art
8788dfed-78c0-4ed8-bdd4-ff21cf03f0c8,SS2 Class F,Kevin Hall,Female,2008-10-15,South West,Taraba,Slightly active,None,Science
a8284442-3f73-4f50-99a2-676f28dd2bfd,SS1 Class E,Joseph Moody,Male,2009-11-07,South West,Enugu,Highly active,None,Art
ff138c80-c398-4332-8e50-0785bcaff931,SS2 Class F,Laura Mcgrath,Female,2007-11-25,North Central,Taraba,Troublesome,Sickle Cell,Art
d6d744fd-ef69-4980-9ad4-79ef636fa890,SS3 Class B,Carrie Young MD,Male,2008-05-02,South South,Bayelsa,Slightly active,None,Art
e9fa97e2-5bd9-4609-b297-a782bcf474aa,SS1 Class B,Michele Bell,Female,2010-05-31,South East,Kano,Highly active,None,Science
9027e770-2460-40d2-9048-83c191519998,SS2 Class E,Sara Cochran,Male,2010-08-18,North East,Ekiti,Slightly active,None,Science
4f1e1a37-8ac8-4d93-be02-921df86b543a,SS2 Class F,Andrew Brown,Male,2009-02-04,South East,Kogi,Unactive,None,Science
86c5547c-051a-4039-b803-dcee9a069295,SS3 Class A,Gary Mendez,Female,2007-10-10,South West,Gombe,Active,None,Art
b7893986-573b-4c17-a167-c35ece7334f2,SS2 Class C,Robert Oneill,Female,2009-08-02,North Central,Ondo,Unactive,None,Science
962c04dd-25d0-4461-859c-15740f3f0f48,SS3 Class D,Brenda Rodriguez,Male,2008-06-23,North East,Enugu,Unactive,None,Art
f5e72daf-5d69-4bc8-9c54-d59b86bb42c7,SS1 Class D,Michael Bates,Female,2010-05-10,South East,Bayelsa,Active,None,Science
4d407b28-5628-4dcd-99dd-3e8c96053035,SS1 Class A,William Oconnor,Female,2009-04-30,North Central,Taraba,Slightly active,Epilepsy,Art
f5edf382-a3a6-4f83-8ab6-31076fd69b3a,SS3 Class B,Mr. Michael Hoffman,Female,2008-06-06,North East,Kogi,Unactive,None,Science
c9784b52-9d1c-4838-adc8-cca8e3bcd6f3,SS2 Class D,Max Olsen,Male,2008-05-27,North West,Ekiti,Active,None,Science
b0416f19-bbe7-4835-8e8b-f78a60ddc7f1,SS2 Class E,Christopher Smith,Male,2009-03-22,South South,Anambra,Troublesome,None,Science
643ffdae-92a5-4d04-b2dd-e1f5b3b6d344,SS2 Class F,Patricia Bradley,Female,2007-08-04,North West,Niger,Unactive,None,Art
ebc92914-5176-49d1-9a36-24d62e9ce8ff,SS3 Class C,Lisa Bowman,Male,2008-10-29,North West,Ebonyi,Troublesome,None,Science
2401342a-7f05-4bf5-afca-c5771aa6f7cb,SS3 Class F,Blake Reed,Male,2006-10-23,South West,Anambra,Active,None,Art
e2a45909-a2dd-42d5-aafa-ab7b51cbf9e5,SS2 Class E,Samantha Santiago,Female,2010-09-14,North West,Abia,Highly active,None,Art
725656e3-55f3-4d50-a2fb-b984bab27bce,SS1 Class D,Daniel Steele,Female,2008-10-09,South West,Delta,Active,None,Science
1ba827c6-c97a-44ad-81b4-55b859b9222c,SS1 Class B,Amber Kim,Male,2008-08-21,North West,Delta,Slightly active,None,Art
e271fff9-2a95-47f6-b817-0ebf6b6e64c5,SS1 Class F,Stephen Bell,Female,2008-10-05,South South,Adamawa,Highly active,Dyslexia,Science
7abfcebf-d42c-41ae-99f7-38cb6016c743,SS1 Class D,Laura Chang,Male,2009-11-24,North West,Ondo,Highly active,None,Science
12de9e5a-7387-428a-a9a3-db6d39bfca38,SS3 Class D,Amanda Smith,Male,2008-01-19,South East,Niger,Active,None,Art
12fecc2b-1acf-42c5-b3a0-212042d943ee,SS3 Class D,Stephen Martin,Female,2009-01-13,North West,FCT,Unactive,None,Art
e5eb772d-f11c-4ac5-8c0b-393a13335bc9,SS1 Class A,Gail Galloway,Male,2008-09-23,North West,Sokoto,Active,None,Art
07ef2ba8-b45a-4ab3-bb94-a34de4aa786d,SS1 Class B,Matthew Lawson,Male,2007-01-13,South South,Jigawa,Active,Dyslexia,Science
19ec0829-0db5-4441-a837-f4186f27c1b9,SS1 Class A,William Ortiz,Female,2009-04-25,North East,Kaduna,Troublesome,None,Science
badf9397-ecf2-4429-b8d7-7d2f8dda4ff2,SS3 Class D,Mary Evans,Male,2009-08-27,South West,Delta,Active,None,Art
925f8199-6495-4d5f-8cb4-e891188df23b,SS2 Class E,Katherine Brown,Male,2010-03-31,South East,Ekiti,Troublesome,None,Art
4b6797a1-166e-4fe3-ad77-959500fa0eb4,SS2 Class D,Lori Castillo,Male,2006-12-16,South South,Imo,Unactive,None,Art
2bbba89d-34fa-4ee1-8696-9d4818d42238,SS3 Class A,Vanessa Wells,Male,2009-05-09,North Central,Delta,Unactive,None,Science
65c06b93-c8ed-4bdd-8ef0-3f801d91fe39,SS2 Class E,Steven Baker,Male,2006-11-23,North Central,Adamawa,Active,None,Science
2f546033-6334-4a2a-8b4b-d7e7a4515ae0,SS1 Class B,James Lopez,Male,2010-10-07,South East,Kwara,Slightly active,Dyslexia,Science
770e09db-7092-4401-8367-5d580b6c03c8,SS3 Class E,Russell Elliott,Male,2007-11-11,North West,Oyo,Unactive,None,Science
aadf3692-b24b-4b96-8092-7b7426b07ff6,SS2 Class A,Michael Morton,Male,2007-12-25,North East,Ebonyi,Active,None,Art
96f84ff7-c1a7-4883-b880-287869fb0763,SS1 Class F,Antonio Hughes,Female,2006-11-09,South East,Anambra,Unactive,None,Art
891778e8-f733-4094-ab2b-78b985c7f3be,SS2 Class F,Taylor Armstrong,Female,2007-02-01,South West,Yobe,Highly active,None,Art
143665f5-4c81-4260-b9ec-533c3c53090e,SS3 Class D,Scott Johnson,Female,2009-09-14,South West,Gombe,Troublesome,Dyslexia,Science
ccea5031-844e-450b-a684-390c923b7820,SS1 Class D,Vickie Hernandez,Male,2008-08-31,South West,Rivers,Unactive,Dyslexia,Science
2c41cbd3-72f4-44ab-81d7-1f4af3025d16,SS1 Class F,Carol Lewis,Female,2008-11-24,South South,Kebbi,Active,None,Art
6c624c2c-0aec-4ec7-a04d-b9da31567f2a,SS3 Class B,Michael Harris,Male,2008-10-04,South West,Enugu,Highly active,None,Science
d5881c1c-25db-4946-a091-e5b4d2938e6e,SS2 Class C,Emma Acosta,Male,2008-12-03,South West,Kaduna,Troublesome,None,Art
635a775d-1647-4e3f-9127-b207ceae1325,SS2 Class B,Kristen Gates,Male,2010-04-02,North West,Gombe,Slightly active,None,Science
df9b7c1f-eacb-4f6d-b549-c9f9850a48d4,SS2 Class D,Michael Matthews,Male,2009-07-02,South South,Zamfara,Unactive,None,Art
6a18e5af-1cce-48e9-ab6a-8061c81c8d31,SS2 Class D,Keith Aguilar,Female,2008-09-25,North East,FCT,Troublesome,None,Art
ecc817a6-19a6-480e-b08c-e6c2f6ff3521,SS1 Class A,Richard Floyd,Female,2008-09-19,North West,Anambra,Unactive,None,Science
5807cf74-e150-4425-891f-4683de12dbf1,SS3 Class D,Deborah Pena,Male,2007-02-16,South East,Gombe,Unactive,None,Science
099759a3-7919-455c-9be4-f19f92701d60,SS1 Class F,Jamie Montgomery,Male,2006-10-13,North East,Kaduna,Slightly active,None,Art
09eda6f5-66d7-4d97-b193-c8b8ae49c079,SS1 Class D,Shawn Vaughn,Female,2010-02-03,North West,Imo,Unactive,None,Science
ebbbd763-79a7-463b-bee9-75da0c9e5550,SS2 Class F,Jaime Morgan,Female,2008-01-30,South East,Anambra,Active,None,Art
47c4cc51-4f9a-4f98-8d95-0273cb2cc805,SS1 Class F,Shannon Cohen,Female,2006-12-01,South East,Kaduna,Highly active,None,Science
226716e3-3a5b-4ac5-9e70-3b72f8f58a26,SS1 Class B,Patrick Schroeder,Female,2010-02-28,North West,Plateau,Slightly active,None,Art
6ab19e15-ba92-492e-84f8-b53c52246d05,SS3 Class E,Ann Alexander,Female,2007-07-22,North East,Nasarawa,Troublesome,None,Art
bdae8eff-683c-410e-92ef-a93be9d6bb7e,SS2 Class A,Mr. James Brown,Female,2007-05-30,North West,Kogi,Highly active,None,Science
4fa5c35e-10cc-4604-a8b2-6b1bca9f1d59,SS3 Class D,Jennifer Deleon,Male,2007-10-06,South East,Oyo,Unactive,Asthma,Science
07692583-9194-421e-a11b-f0d486379f04,SS1 Class D,Shaun Gonzalez,Male,2009-09-05,North Central,Gombe,Unactive,Dyslexia,Art
74d9d1f5-0877-4804-bfde-98140ec0ad4b,SS2 Class B,Isaac Gonzalez,Male,2008-07-12,South East,Niger,Slightly active,None,Science
814ff657-76d7-4561-92d1-4ef55e4c4fd1,SS2 Class E,Thomas Maldonado,Female,2007-09-05,North Central,Bauchi,Unactive,None,Science
98133da1-7d21-40ad-9f59-fb4d3defa7ba,SS1 Class C,Tyler Wells,Male,2010-06-16,South East,Ogun,Highly active,None,Art
29dc073e-5820-43f2-9989-dd6c8d2434f9,SS1 Class B,Deanna Rivas,Male,2008-07-17,North Central,Zamfara,Slightly active,None,Art
62f5f7c2-0706-4ec2-88fa-4e981723ecdb,SS2 Class C,Scott Chan,Female,2009-03-17,North East,Adamawa,Unactive,Dyslexia,Art
a5bab050-38aa-46df-9b6b-a39b36dd9529,SS3 Class D,Daniel Pearson,Female,2008-09-23,North West,Kaduna,Troublesome,None,Art
c7c1fb1b-dd58-431b-8522-26b983666636,SS1 Class E,Melanie Wells,Female,2007-12-31,South South,Edo,Active,Dyslexia,Art
99e4704c-2c56-40cd-a5ba-247221df5609,SS1 Class D,Courtney Franklin,Male,2007-07-29,South West,Adamawa,Unactive,None,Science
f78ee9e8-b676-491d-8e32-9b4bf168c605,SS3 Class D,Desiree Woodard,Female,2008-07-21,South South,Kogi,Unactive,None,Science
4082fcda-7580-44e9-9945-0186da018d29,SS3 Class B,Eric Meyer,Male,2008-04-28,South South,Gombe,Active,None,Art
1a312044-95a0-4356-a5ab-c9ff9fa4a627,SS1 Class E,Zachary Levy,Female,2008-03-20,South East,Ondo,Troublesome,None,Science
a5b83693-8fbb-4749-9fcd-859ed6e18109,SS2 Class D,Diane Cohen,Male,2008-04-16,South South,Borno,Active,None,Science
fd053963-5616-4f7e-9057-a0027b53359e,SS2 Class D,Frederick Hill,Male,2010-09-04,South West,Anambra,Troublesome,Ulcer,Art
e4729be5-f3c2-444a-b60a-3dcca7f77451,SS3 Class C,Chelsea Holmes,Female,2010-09-18,North East,Ogun,Unactive,None,Art
ce30a61d-0e88-48ec-a651-e3e13d846fc9,SS1 Class A,Rhonda Powell,Female,2009-03-02,North Central,Imo,Active,None,Science
b8a60402-23d2-4b8d-ae46-024d51d05ef3,SS2 Class D,Jonathan Phillips,Male,2007-05-30,South West,Ondo,Active,None,Art
6365fc2a-6793-4b09-ab27-1effe82b5b36,SS1 Class B,Lauren Cooley,Male,2007-03-03,South East,Kwara,Highly active,None,Science
b9ff2c29-57d9-4bb0-b09e-47bad0e656e5,SS1 Class F,Melissa Little,Male,2006-12-06,South South,Kwara,Unactive,Dyslexia,Art
abff9286-f0cf-4d73-a812-1ef079c9c839,SS2 Class A,Eric Jackson,Male,2010-05-28,South East,Nasarawa,Troublesome,None,Science
2e5eeb6a-8ee9-481a-a061-f65fa8596f8c,SS3 Class F,John Figueroa,Female,2009-05-02,North Central,Bayelsa,Slightly active,None,Art
c34e9baf-8f1c-42cc-8eef-9fa8b9a5d4d0,SS2 Class F,Theresa Lam,Male,2010-05-05,South South,Jigawa,Unactive,Asthma,Science
