,Student ID,First Name,Last Name,Gender,Age,State,City,School,Enrollment Date,Grade Level,Parent Name,Parent Occupation,Household Income (NGN),Parent Education Level,Household Size,Library Hours per Week,Teacher-Student Ratio,Allocated Teacher Hours,Extra-Curricular Activity,Weekly Hours in Activity,Mathematics,Science,English,Social Studies,Physical Education
504,4fe5c13b-a5e8-4198-bc10-316d3f63a065,Brittany,Lozano,Male,16,Zamfara,Port Kevinmouth,and Sons,2020-02-04,7,Joel Boyer,Tax inspector,6951013,None,9,7,0.07,23,Football,3,50.0,41.0,42.0,60.0,54.0
505,444122a5-6bd1-4826-a6c2-cbb783c74cbe,Andrew,Harrison,Female,7,Kwara,West Nicholasfurt,LLC,2022-09-20,6,Ariel Leonard,Legal secretary,5295647,Primary,8,10,0.08,26,Science,2,89.0,52.0,79.0,76.0,66.0
506,c3d0bde3-cfbb-484a-80b5-70137f29c9e7,Elizabeth,Jackson,Male,12,Ondo,Michaelchester,and Sons,2022-05-12,8,Rachel Pittman,Social worker,3505975,None,10,7,0.06,24,Football,5,95.0,77.0,51.0,91.0,49.0
507,0c2b03e4-43e1-446d-8990-225836cdf42f,Kenneth,Berry,Female,17,Yobe,New Julia,Inc,2023-05-30,9,Leslie Nelson,Tax adviser,16685534,None,10,7,0.04,36,Drama,4,57.0,85.0,84.0,70.0,81.0
508,6d56cfd5-79ab-4018-87f3-c9a4cd1a810d,Jason,Flynn,Female,14,Rivers,Williamport,Group,2023-02-25,8,Jason King,"Scientist, biomedical",13149920,Tertiary,5,4,0.06,32,Debate,2,93.0,69.0,84.0,46.0,94.0
509,8c2d0e27-c370-42e2-abeb-5f497406ca32,Henry,Smith,Female,6,Ebonyi,New Victor,Ltd,2024-07-28,7,Julie Giles,Site engineer,2457989,None,6,2,0.07,36,Chess,1,85.0,87.0,65.0,61.0,41.0
510,c4e4fe52-da4f-406b-9d4a-c78bcf1643a0,Rebecca,Michael,Male,13,Anambra,New Jamesmouth,and Sons,2021-02-21,2,Pamela Richard,Paediatric nurse,10470531,Tertiary,5,8,0.1,21,Chess,4,44.0,74.0,78.0,46.0,86.0
511,e94053af-d488-4dff-9c35-25775193412d,Caleb,Harris,Male,13,Kogi,Adamsport,Ltd,2020-10-05,3,Cynthia Allen,Dealer,6925522,Secondary,7,2,0.09,23,None,5,50.0,80.0,87.0,44.0,60.0
512,cc0b200d-3ede-438e-8717-9ef331216863,Margaret,Marshall,Female,17,Kaduna,Hendersonton,and Sons,2020-10-03,12,David Lara,Statistician,2855252,None,5,2,0.06,22,Debate,4,99.0,45.0,89.0,87.0,41.0
513,0acfbd89-da3e-415a-a4f0-708a2d0d5e1d,Tamara,Tucker,Female,17,Ogun,North Micheleland,LLC,2022-11-10,5,Stephanie Russell,Medical physicist,2200049,Primary,9,5,0.05,37,Football,4,53.0,76.0,56.0,74.0,85.0
514,171e5028-e2be-40e1-a84d-5f25abf2b369,Randy,Larsen,Male,9,Rivers,East Daniel,Ltd,2022-05-18,7,Matthew Carpenter,"Scientist, water quality",18811881,Secondary,9,7,0.09,31,Science,4,93.0,90.0,60.0,76.0,47.0
515,171a8b65-e272-47ca-bf17-6b5540767e21,John,Martinez,Female,9,Adamawa,Markshire,Ltd,2021-11-07,11,Cynthia Henderson,Cytogeneticist,19949060,Primary,9,10,0.04,24,Science,4,97.0,45.0,80.0,63.0,89.0
516,f84ce7a9-36cf-42d5-acd6-e8df1b5829c9,Joshua,Ortiz,Female,7,Cross River,South Amandaville,LLC,2022-08-05,9,David Ramirez,Dance movement psychotherapist,5718240,None,8,9,0.05,17,None,3,72.0,71.0,86.0,78.0,71.0
517,5e24296e-b736-4ad9-b9a8-226b5ced7017,Lori,Smith,Male,14,Enugu,Port Joditon,Ltd,2024-05-11,6,Dawn Cruz,Medical laboratory scientific officer,19764335,Secondary,6,9,0.06,35,Chess,2,68.0,62.0,95.0,55.0,84.0
518,1f3eea66-af6c-4f61-8fef-a2a2e7354db2,Amanda,Young,Male,11,Adamawa,Pricefurt,LLC,2021-06-06,1,Nicole Evans,"Designer, multimedia",12257579,None,8,10,0.08,32,Science,4,53.0,60.0,73.0,71.0,64.0
519,5132fe68-a1a0-44a9-b058-3380ea77d1d6,Natasha,Wang,Male,16,Anambra,Mccormickview,Inc,2023-11-30,2,Kaitlin Gutierrez,Learning mentor,6805880,Primary,7,2,0.05,36,Chess,3,77.0,60.0,75.0,84.0,54.0
520,eb25d7e7-e073-4c70-ac20-2d89b7a69c32,Lori,Holloway,Male,10,Imo,Williamstad,Group,2022-11-11,7,Nancy Chavez,Air broker,8692226,None,7,8,0.08,24,Drama,2,46.0,42.0,78.0,93.0,94.0
521,a43f683a-a431-41e4-8d56-5923c310d2a2,Isaiah,Ramos,Female,7,Kebbi,North Richard,Ltd,2021-06-14,4,Ashley Wright,"Conservator, furniture",19989797,Primary,3,5,0.05,35,Debate,1,71.0,88.0,57.0,59.0,91.0
522,690a7b80-af8d-488d-9811-70c1d8d2660e,Laura,Flores,Female,14,Cross River,Russoberg,LLC,2020-10-28,8,Erin Campbell,Chartered accountant,17580178,Tertiary,6,6,0.05,25,Football,3,61.0,63.0,48.0,53.0,84.0
523,64bc08cf-2e90-4b5c-9e1b-015f6a1c701b,Nancy,Duffy,Male,7,Kano,North Stacy,PLC,2023-01-28,10,Susan Mccann,"Engineer, civil (contracting)",13585770,None,3,10,0.05,25,Art,3,68.0,52.0,80.0,53.0,61.0
524,2b339734-da11-4684-b385-d9de430438b5,Brandon,Williamson,Male,12,Kogi,Edwardstad,and Sons,2024-07-02,2,Nathan Graham,Professor Emeritus,2640345,Tertiary,5,2,0.05,27,Drama,2,91.0,58.0,92.0,66.0,49.0
525,1e56d346-7e80-4d05-ac71-b531d3c724e8,Jeffrey,Harris,Male,11,Taraba,Keithfort,Group,2020-08-14,4,Lindsay Carney,Heritage manager,6274333,Secondary,3,10,0.06,20,Science,3,69.0,100.0,43.0,47.0,86.0
526,6b17bd75-307a-4acb-ad5c-3c49ba098a27,Henry,Sparks,Female,5,Kebbi,West Theresabury,PLC,2022-02-21,4,Kevin Holland,Chartered certified accountant,451865,Tertiary,10,4,0.09,38,Science,4,90.0,85.0,89.0,48.0,90.0
527,df16eb70-2219-47f7-b808-a00402a458e1,Marcus,Steele,Female,11,Edo,Lake Patrick,Group,2023-07-01,1,Brandon Brown,Learning mentor,12908830,None,8,8,0.1,26,None,2,70.0,96.0,93.0,86.0,46.0
528,e88188c3-788f-46ed-bc1e-919bee5a4007,Michael,Obrien,Male,11,Rivers,North Jonfurt,LLC,2024-08-23,7,Brandi Mcclain,Architectural technologist,19332511,None,10,2,0.05,30,Music,3,92.0,44.0,76.0,69.0,72.0
529,2b7c5ee3-42a2-4950-adeb-5687949aca46,William,Conrad,Female,5,Ogun,Andersonmouth,Ltd,2022-07-09,8,Bruce Williams,Conference centre manager,8896578,None,9,5,0.1,21,Football,4,87.0,61.0,67.0,46.0,61.0
530,d5b5b7b0-f92e-4fa1-9f26-64247fcc4456,Juan,Ward,Male,17,Kano,Campbellview,PLC,2023-12-11,10,Kelly Graham,"Development worker, international aid",6239058,Primary,7,7,0.09,40,None,3,43.0,79.0,66.0,61.0,82.0
531,7dc42f12-fe9b-40e1-bca3-765350c76baa,Kathryn,Hernandez,Female,18,Kano,Brownberg,Inc,2021-02-03,5,David Mccarthy,Press photographer,19655157,Tertiary,10,3,0.1,24,None,1,83.0,83.0,73.0,47.0,80.0
532,ed5d6510-e52a-43e6-bec5-8a891db3c075,Troy,Alexander,Female,18,Ekiti,Ellisville,Ltd,2024-02-13,9,Brandon Oneill,Education administrator,16946307,None,10,6,0.08,32,Science,5,97.0,86.0,87.0,79.0,60.0
533,823ca34a-bffb-493b-ab15-619ed5bf85f3,Lynn,Elliott,Female,9,Ekiti,New Whitney,Inc,2022-07-02,4,Jennifer Jones,Research scientist (physical sciences),6084539,Tertiary,3,4,0.09,15,Science,3,40.0,91.0,99.0,87.0,96.0
534,5422ea97-e32a-4787-9824-6315ad49e072,Anthony,Maldonado,Male,10,Bauchi,South Nathanielville,LLC,2020-09-23,10,Ronald Keller,Professor Emeritus,12747886,Secondary,6,9,0.05,33,Debate,5,47.0,55.0,92.0,92.0,83.0
535,981dc530-44f2-4d97-b488-1671a0dbfca2,Diane,Rivera,Female,6,Ogun,Lake Cindymouth,LLC,2024-07-02,5,Dr. Rebecca Anderson DVM,Heritage manager,3954911,Tertiary,7,7,0.07,40,Science,5,90.0,45.0,61.0,70.0,51.0
536,be69ad39-0e37-4b07-8c53-5c3e52bb530d,Chad,Crane,Male,18,Benue,Davisview,and Sons,2021-02-20,1,Jennifer Smith,"Engineer, manufacturing",16712922,None,6,9,0.07,17,None,3,59.0,51.0,53.0,96.0,71.0
537,67037089-c78c-42c3-a374-ed1429b67b14,Justin,Goodwin,Male,6,Cross River,North Kenneth,Group,2023-07-01,9,Stephanie Munoz,Mechanical engineer,12260718,None,10,9,0.1,27,Music,2,67.0,67.0,92.0,69.0,69.0
538,5e11a680-d501-4ada-989a-c35daa5f89ca,William,Burns,Female,8,Plateau,Alvarezshire,PLC,2022-01-04,8,Rita Austin,Politician's assistant,15121999,Secondary,8,5,0.09,21,Debate,5,85.0,87.0,77.0,43.0,47.0
539,0a5a2698-17cb-47b8-ad0f-74e6a174a785,William,Mcpherson,Female,5,Delta,Lake Gina,and Sons,2024-06-03,7,Maria Miller,Psychotherapist,14845114,Secondary,3,9,0.04,31,None,3,80.0,95.0,68.0,46.0,62.0
540,cd320878-e83e-43a0-9445-587e6ff6881f,Tim,Hernandez,Female,7,Oyo,Lake Rebecca,and Sons,2022-06-27,11,Anthony Jones,Armed forces technical officer,16729410,Secondary,7,4,0.09,22,Music,5,65.0,88.0,78.0,87.0,97.0
541,6cc721f0-82ba-4fed-9b8d-c821836f224b,Robert,Marshall,Male,12,Kebbi,Michaelshire,Inc,2023-08-27,5,Patrick Ford,"Education officer, environmental",12176538,Tertiary,7,7,0.03,15,Music,2,67.0,45.0,91.0,59.0,78.0
542,155287c7-0b96-4346-a498-da39d7c8f02c,Robert,Bush,Female,15,Osun,Brendamouth,Ltd,2022-02-20,11,Gloria Hull,"Embryologist, clinical",10908208,Primary,9,6,0.09,24,None,3,80.0,66.0,69.0,57.0,79.0
543,bf3d5023-1406-42a8-af61-e334360893b2,Tina,Green,Female,13,Delta,South Amandatown,Group,2020-07-21,9,John Holt,Town planner,15479276,None,7,2,0.09,32,Music,2,86.0,56.0,59.0,42.0,47.0
544,9e55f98d-4d84-4cb6-bc99-d86eb9d5546c,Lisa,Jensen,Female,16,Ogun,Ballardland,and Sons,2020-08-22,6,Robert Horton,Emergency planning/management officer,9320796,Primary,8,10,0.09,19,Art,3,48.0,68.0,62.0,66.0,72.0
545,7b2a7f10-3590-4039-86dd-5e19dbe83664,Deborah,Santos,Female,17,Nasarawa,Wilkinsonside,and Sons,2020-05-29,11,Brittany Henderson,Commercial horticulturist,11188469,None,5,5,0.1,39,Art,2,86.0,47.0,69.0,90.0,89.0
546,bd20c36a-2705-44cb-a704-b1152a85e3b1,Jacqueline,Maynard,Male,15,Osun,Smithmouth,PLC,2021-02-25,2,Ronald Myers,"Lecturer, further education",588458,None,7,5,0.07,26,Drama,2,68.0,70.0,66.0,62.0,82.0
547,d8fe3fb8-a162-4abf-9a48-280302040c81,Jennifer,Petty,Female,10,Ebonyi,Mclaughlinside,LLC,2020-03-05,9,Jose Hardy,Ranger/warden,9990295,Tertiary,6,7,0.05,26,Science,2,69.0,91.0,82.0,81.0,41.0
548,873f3f03-0f8a-479c-b6db-bb2c3b5e2d65,Andrew,Ray,Male,12,Yobe,West Patriciachester,Group,2020-07-22,8,Maria West,Press photographer,11594960,None,8,8,0.05,16,Debate,3,79.0,85.0,69.0,66.0,90.0
549,b9e8d781-49bb-4313-a94d-25fc05539a50,James,Cooper,Female,11,Jigawa,New Jeffrey,Ltd,2021-08-11,11,Sarah Sandoval,"Conservator, museum/gallery",1836847,Tertiary,4,8,0.07,22,Debate,3,87.0,95.0,98.0,62.0,49.0
550,b61d56f5-b916-4357-8b1b-df3be217a6df,Peter,Butler,Female,8,Jigawa,Lauraburgh,PLC,2020-12-25,5,Angelica Webb,Early years teacher,755350,Secondary,6,6,0.08,27,Music,3,47.0,85.0,94.0,74.0,49.0
551,7dffe27d-9b12-4dfb-a804-335a331165e0,Craig,Perry,Female,12,Bayelsa,Torresborough,PLC,2020-03-22,1,Stanley Kelly,"Designer, interior/spatial",785529,Primary,8,2,0.07,28,Music,2,71.0,57.0,59.0,62.0,51.0
552,e4fb2a3b-dc05-4e03-93f4-71e72cba1bc6,Wesley,Roman,Female,15,Edo,Ryanbury,Inc,2022-09-02,2,Dr. Richard Hammond,"Surveyor, hydrographic",11691512,Tertiary,6,2,0.07,24,Science,4,90.0,72.0,77.0,40.0,63.0
553,da78f4c5-26b3-403a-a575-13a5447a4e2c,Hannah,Robertson,Male,10,Rivers,Lake Brentmouth,Group,2024-07-29,11,Vanessa Harrington,Travel agency manager,1481187,None,9,4,0.07,39,Chess,3,97.0,54.0,87.0,41.0,45.0
554,1a140609-f287-4989-9bbf-46edc83b6467,Madison,Williams,Male,18,Lagos,East Crystalborough,LLC,2020-09-29,1,Jeremy Hunter,Child psychotherapist,6741828,Primary,4,10,0.06,31,Football,4,48.0,93.0,90.0,81.0,55.0
555,55a8d6a1-5d1d-4cb7-a5a7-e280277fecc6,Lori,Martinez,Male,11,FCT,South Tara,Inc,2021-03-01,3,Gloria Wagner,Chartered certified accountant,12710326,Secondary,8,6,0.04,38,Debate,5,52.0,95.0,57.0,44.0,91.0
556,c13d8929-b717-448d-9f57-fd27441999b6,Robert,Soto,Female,13,Rivers,East Karen,PLC,2022-01-02,1,Robert Gutierrez,Outdoor activities/education manager,14951391,Primary,5,4,0.1,34,Chess,1,97.0,72.0,98.0,68.0,70.0
557,da36433a-f3ab-4246-b570-d730e5e79add,Zachary,Fleming,Female,15,Jigawa,South Dustintown,Ltd,2023-10-31,10,Angela Edwards,"Development worker, international aid",5818115,Tertiary,9,10,0.07,26,Debate,3,93.0,45.0,83.0,74.0,87.0
558,c25a6eb3-64ad-4905-8fbc-63776f1f5c6a,Benjamin,Nielsen,Female,9,Zamfara,New Brian,Ltd,2024-08-28,8,Sheri Kaufman,Personnel officer,1922226,None,9,5,0.07,33,Art,2,88.0,83.0,44.0,74.0,53.0
559,b366ffd1-ae4d-4a19-a2c2-aa2466e9a80e,Angela,Torres,Male,7,Kebbi,Reginatown,LLC,2024-04-11,10,Bridget Powell,"Engineer, land",5931380,None,10,2,0.08,16,Drama,3,63.0,64.0,76.0,87.0,79.0
560,c9d0c0fc-9fd6-4922-8b5f-74aae3386d52,Christine,Ramos,Female,8,Zamfara,Pamfurt,and Sons,2024-03-09,2,Joshua Price,Computer games developer,497853,Tertiary,4,2,0.08,17,Art,3,76.0,55.0,95.0,89.0,59.0
561,48af7f10-8a71-4a73-bdee-baa1853d8090,Jason,Hunt,Female,7,Kano,Adrienneburgh,Inc,2020-02-18,10,Leslie Allen,Industrial buyer,13222053,Tertiary,10,3,0.07,36,None,3,42.0,98.0,93.0,66.0,70.0
562,8159ace5-fca9-4028-ac39-12efb9fc829f,Daniel,Brown,Female,8,Ebonyi,Jordanhaven,LLC,2020-08-02,3,Teresa West,"Teacher, primary school",14225776,Secondary,6,8,0.08,15,Debate,2,92.0,73.0,78.0,63.0,56.0
563,56c76990-7401-43c1-8155-aa51bca2c581,Tonya,Trujillo,Female,10,Niger,West Kevin,Ltd,2023-09-24,7,Megan Klein,"Scientist, product/process development",17861364,Secondary,7,3,0.09,28,Science,5,86.0,61.0,62.0,77.0,97.0
564,53edc74f-1af0-46df-bf64-e5eebccd9b8c,Zachary,Lee,Female,8,Osun,Shawnberg,Ltd,2022-01-09,4,Brandon Coleman,"Conservator, furniture",1600411,Tertiary,4,10,0.04,19,Art,2,60.0,62.0,45.0,65.0,57.0
565,13fc927f-7237-4f5b-b6fc-1c4679ebb8bb,Mike,Fox,Male,17,Kebbi,Wigginsshire,Group,2023-01-09,5,Melissa Gould PhD,Pension scheme manager,14076521,Secondary,6,6,0.08,28,Drama,4,42.0,47.0,78.0,74.0,60.0
566,817b2f21-24f3-4f14-a9b0-1062d2e55512,David,Dawson,Female,7,Nasarawa,Lake William,PLC,2020-07-23,11,John Francis,"Surveyor, land/geomatics",2693520,None,8,10,0.09,23,Chess,5,99.0,96.0,85.0,93.0,74.0
567,1e6773d7-f3aa-472b-abf4-5b9d5e8c8bbf,Carolyn,Ortiz,Female,11,Abia,West Ashleyton,PLC,2020-09-23,9,William Turner,"Radiographer, diagnostic",11291848,Tertiary,7,2,0.08,32,Debate,3,53.0,96.0,76.0,48.0,79.0
568,2463463c-2493-46b4-8a8c-536607298d47,Kristen,Fisher,Female,5,Sokoto,Pamelaborough,and Sons,2023-11-23,4,Bryan Bailey PhD,Pensions consultant,6966894,None,4,5,0.06,29,Music,5,65.0,52.0,99.0,47.0,42.0
569,90d5e87e-4f48-4f45-92b4-002c7b2e60e1,Shaun,Morgan,Male,12,Enugu,Alvarezberg,and Sons,2022-05-26,10,Jerry Cole,"Journalist, magazine",2261564,None,10,6,0.07,38,Debate,3,84.0,64.0,70.0,48.0,83.0
570,aa1cd2d8-9ff0-4466-8cc0-744616dd58af,Cindy,Hughes,Male,11,Oyo,Morganton,Ltd,2024-03-25,3,Maria Cline,Agricultural consultant,11164931,Tertiary,8,5,0.07,39,Music,3,84.0,50.0,71.0,85.0,68.0
571,c5874243-cbd1-4fdc-a14e-d649926e402e,Jasmine,Hoffman,Male,16,Enugu,Lake Anitaborough,PLC,2022-07-29,9,Tina Boyd,Publishing copy,12944585,Secondary,3,6,0.1,39,Football,5,91.0,47.0,71.0,44.0,44.0
572,1ecae0c0-04c7-4b2a-a598-e5c280acefb5,Dominique,Schmidt,Male,7,Cross River,West Kristinbury,Ltd,2023-12-27,3,Angela Ferguson,IT sales professional,16673499,Tertiary,6,7,0.09,35,Art,3,50.0,95.0,49.0,77.0,49.0
573,7dd12d57-0b84-4c50-96c1-b18366dc3989,Michelle,Johnson,Female,17,Lagos,Whitetown,PLC,2021-07-04,2,Brian Garcia,Dispensing optician,12508827,Tertiary,8,6,0.1,33,None,4,42.0,42.0,60.0,90.0,49.0
574,416c0562-2ec3-4411-a4df-6dcc490ccf97,Kayla,Moore,Male,5,Gombe,Gregoryton,PLC,2024-07-26,1,Micheal Evans,Child psychotherapist,4108356,Secondary,7,5,0.06,34,Science,5,91.0,65.0,97.0,40.0,51.0
575,e49c5edd-69ae-417b-a478-4b7d51ee3cc8,Mario,Bennett,Male,16,Akwa Ibom,North Jamesshire,and Sons,2022-05-05,10,Janice Wilson,"Biochemist, clinical",10276121,Secondary,6,2,0.07,22,Music,5,80.0,40.0,44.0,45.0,87.0
576,683629ce-8d99-47fa-b6fe-acd6517e7f4a,Cameron,Johnson,Male,8,Imo,North Joseph,PLC,2023-03-17,12,Justin Glover,Industrial buyer,16048002,Primary,4,5,0.06,20,Drama,3,86.0,64.0,94.0,67.0,64.0
577,157b0495-722b-44aa-a820-802591788bdd,Meghan,Mason,Female,14,Kwara,West Amber,and Sons,2023-09-19,3,Jessica Buck,Production engineer,17080803,Secondary,5,9,0.06,35,Football,2,73.0,86.0,71.0,93.0,68.0
578,76f36fc7-d009-4b2a-8041-9afc0ab2e2ca,Susan,Oliver,Female,6,Edo,North Brian,Group,2021-04-19,10,Michael Kidd,"Engineer, petroleum",16831930,Primary,3,2,0.08,30,None,3,65.0,75.0,98.0,78.0,91.0
579,4804044c-82a4-422e-9737-145095ccfda2,Brandon,Stevenson,Female,12,Katsina,West Christopherville,and Sons,2023-06-12,2,Dr. Christine Wagner PhD,"Lighting technician, broadcasting/film/video",8614097,Secondary,7,7,0.07,21,Debate,4,66.0,80.0,66.0,84.0,80.0
580,c0b08dd0-fac9-45b6-82e8-8605a29a7e5f,Jasmine,Nelson,Female,5,Anambra,Matthewmouth,PLC,2021-07-24,8,Brandi Nielsen,Transport planner,10044978,Primary,3,6,0.08,24,Chess,1,96.0,54.0,55.0,71.0,92.0
581,0273be68-e6c5-4969-8118-71cf79fdcd33,Emily,Gutierrez,Female,7,Zamfara,Farmerside,Inc,2023-09-28,1,Angela Johnson,"Producer, television/film/video",1796966,Secondary,3,10,0.1,29,Science,1,42.0,45.0,84.0,87.0,70.0
582,f8d78cbc-5a5d-4cc5-9f98-2a0dac184ef9,Lisa,Carey,Male,13,Rivers,Paultown,Inc,2022-03-14,6,Jill Walker,Advertising account planner,16717717,Secondary,3,3,0.07,16,Drama,4,45.0,52.0,93.0,63.0,42.0
583,ebe0c8c1-ae38-4f46-87f8-6de4c227e0f2,Jenna,Lee,Male,6,Gombe,Lindseybury,and Sons,2024-08-28,3,Amanda Vasquez,Trading standards officer,15277894,None,9,6,0.05,37,Football,5,75.0,50.0,98.0,75.0,57.0
584,fbf8b1fe-3232-4e72-81d3-a0333586ae6f,Lori,Foster,Male,18,FCT,Ashleyfort,and Sons,2022-08-15,8,Krystal Fleming,Systems analyst,2787763,Secondary,3,4,0.07,37,Drama,4,65.0,53.0,96.0,99.0,44.0
585,20d4c165-9691-445d-90bb-794e2cef7557,Julie,Anderson,Female,11,Adamawa,New Jessica,LLC,2020-11-29,11,Wendy Steele,Site engineer,788092,None,10,10,0.04,35,Drama,5,52.0,65.0,97.0,58.0,99.0
586,8f63c2bb-ae41-4155-80bf-6f6b9d4d0658,Nicole,Smith,Male,7,Rivers,Davidsonton,LLC,2022-01-20,4,Denise Frazier DDS,Medical illustrator,698645,Tertiary,9,7,0.09,25,Football,1,48.0,95.0,46.0,85.0,89.0
587,e240e060-0b20-402f-824f-3f4c846af2e6,Jennifer,Williams,Male,13,Niger,Patelmouth,Inc,2021-11-11,11,Spencer Aguirre,Equities trader,607497,None,4,4,0.09,40,Music,3,85.0,80.0,77.0,92.0,50.0
588,f530c98d-6c7f-4bef-b086-47e1fa647958,Charles,Wright,Male,8,Jigawa,West Lance,Ltd,2022-12-21,10,Jeffrey Johnson,"Lecturer, higher education",1453950,Tertiary,7,10,0.04,27,Debate,5,73.0,83.0,50.0,85.0,57.0
589,1b9b71f0-3f45-44d4-801a-d5cdd72b8154,Thomas,Benjamin,Male,10,Ondo,Port Matthewbury,Inc,2023-09-08,12,Pamela Garrett,Technical sales engineer,7865602,Tertiary,3,8,0.05,29,Art,1,64.0,67.0,55.0,58.0,90.0
590,0f892df6-f97a-422c-95e5-9a0f1ff49f0a,Sabrina,Bennett,Male,14,Plateau,Port Davidmouth,Inc,2021-06-07,4,Andrea Byrd,"Surveyor, land/geomatics",15852252,None,10,8,0.07,36,Art,4,61.0,83.0,78.0,44.0,46.0
591,61a71114-d994-47ba-8b7f-aa4c0d5d2f64,Richard,Williamson,Male,12,Gombe,Halltown,Group,2021-10-28,12,Sheryl Harvey,"Librarian, academic",8609258,Secondary,9,6,0.07,25,Football,3,59.0,93.0,47.0,86.0,82.0
592,c86e0b55-acff-499f-b005-8f9aa6a2c945,Anthony,Holmes,Female,8,Ekiti,North Curtis,PLC,2023-05-23,3,Sara Strong,Computer games developer,9705057,Secondary,7,8,0.09,33,Chess,5,63.0,94.0,49.0,49.0,94.0
593,5afaeb32-419b-474e-8247-23c3a32a4516,Robert,Hardy,Male,13,Adamawa,Lopezberg,Inc,2020-04-15,3,Jeffrey Moyer,Materials engineer,781823,Primary,3,4,0.08,15,Chess,4,64.0,80.0,75.0,73.0,42.0
594,8a8864c7-e29d-4722-956b-212f4faa0851,Kimberly,Hernandez,Male,17,Rivers,Carrieport,LLC,2024-08-11,11,Mary Thomas,Field seismologist,6509037,Tertiary,6,7,0.06,40,Drama,3,50.0,54.0,47.0,66.0,74.0
595,8f381c01-d5ce-4626-91b6-075581d1d226,Michele,Henderson,Female,18,Bayelsa,East Danielle,and Sons,2023-09-25,9,Michael Neal,"Psychologist, sport and exercise",18348588,Secondary,5,7,0.08,34,Chess,3,40.0,59.0,86.0,42.0,83.0
596,da1d3dab-54c5-4266-b142-0898998a05a8,Beth,Mccarty,Male,14,Bauchi,Robertburgh,Inc,2022-02-27,6,Amanda Robinson,"Accountant, chartered certified",12267189,Tertiary,7,4,0.06,21,None,1,87.0,46.0,79.0,93.0,58.0
597,3af33cc5-b176-471f-b918-2c16a3863cd1,Steven,Lewis,Female,12,Ogun,Navarromouth,Ltd,2021-10-14,10,Ronald Smith,Administrator,8940700,None,3,6,0.06,16,Drama,2,95.0,47.0,98.0,45.0,40.0
598,8e0044e2-07af-4b8a-9b9e-75f412e00b9c,Darius,Roberts,Male,11,Kaduna,Lake Brenda,LLC,2020-03-17,1,Craig Thompson,Garment/textile technologist,4897297,Tertiary,6,8,0.06,16,Debate,4,96.0,97.0,60.0,44.0,99.0
599,d8f80018-56fe-4769-ac9d-e90ab805ae3c,Angela,White,Female,7,Taraba,East Meganville,Inc,2023-12-14,7,Matthew Dyer,Lexicographer,14417100,Secondary,3,2,0.08,21,Art,1,54.0,52.0,94.0,54.0,57.0
600,74c9c3ad-4e19-492b-b5d2-1deaefa52c8a,John,Pacheco,Female,5,Yobe,New Tiffany,PLC,2024-03-10,1,Ana Thomas,"Conservator, furniture",10809611,Secondary,5,6,0.04,19,Music,5,87.0,59.0,69.0,73.0,87.0
601,8855817d-3112-4678-b08c-523dcb7e717c,Nicholas,Brooks,Female,10,Ondo,Rowlandbury,Inc,2023-08-17,9,Sarah Phillips,Database administrator,4848025,Primary,9,2,0.06,32,None,4,77.0,88.0,45.0,98.0,65.0
602,a1243bea-0da2-4154-bf46-a43a53e2e047,Laura,Salas,Male,9,Akwa Ibom,Clarkland,Group,2023-10-05,10,Carol Hughes,Sales executive,16906631,Primary,9,2,0.08,37,Drama,1,63.0,100.0,100.0,80.0,73.0
603,76da3875-84d6-4148-bfa3-72cd5fcfe711,Harold,Marquez,Male,13,Gombe,Baldwinfort,Group,2021-04-10,2,Thomas Silva,Animator,12682379,Primary,8,6,0.05,16,Chess,2,97.0,81.0,70.0,86.0,74.0
604,33f7d722-e517-48b2-b832-dfc1350b0860,Shannon,Young,Female,15,Zamfara,West Ronald,Group,2022-09-18,7,Jacqueline Pierce,Contractor,14722615,None,10,7,0.04,39,Music,3,74.0,74.0,76.0,82.0,62.0
605,71cb19b3-4b88-445a-9582-de78c06a5949,April,Hall,Female,10,Yobe,South Williammouth,Group,2022-02-22,2,Jacob Jimenez,Government social research officer,14547030,Primary,6,5,0.09,27,Football,4,83.0,95.0,91.0,82.0,46.0
606,71127f4b-2df8-4502-8653-ee8561e30fb4,Jesus,Brewer,Female,5,Enugu,Rachelport,PLC,2022-06-09,1,Rachel House,Chief Technology Officer,14923742,Tertiary,7,4,0.04,31,Drama,1,44.0,45.0,84.0,89.0,77.0
607,09cccf1a-5c38-4c2a-9243-e8381e5bc68b,Amy,Cook,Female,9,Niger,Johnview,and Sons,2023-05-09,5,Dr. Nicole Singh DVM,Actuary,2977691,Tertiary,3,4,0.07,27,Science,2,81.0,65.0,49.0,64.0,49.0
608,d282d54d-4827-42f0-8caa-568bc523b4e9,Michael,Shea,Male,13,Niger,Underwoodtown,Group,2023-02-09,4,Tiffany Grimes MD,"Engineer, manufacturing systems",12835772,Primary,5,2,0.05,17,Chess,5,53.0,42.0,56.0,82.0,51.0
609,9645dec1-840d-414b-bbd5-48637974c90b,Kristi,Todd,Female,16,Gombe,Petersonland,LLC,2024-01-08,6,Tom Butler,Print production planner,16753919,Secondary,4,7,0.06,25,Science,5,53.0,45.0,93.0,73.0,93.0
