Student_ID,Name,Gender,Age,Region,School_Type,Household_Size,School_ID
93875413-ceef-4261-bb15-02ea09912f46,Richard Weeks,Male,17,North East,Public,7,0f02bad0-e706-4ef4-a6aa-9385dd59ba71
d13032db-e13a-44ca-9911-f42e559a8f54,Timothy Martinez,Male,19,North West,Public,3,0a17991e-a576-4411-a0a1-1839e7457704
a71c8948-bf67-4e42-ba0a-2b59c5384872,Tanya Walters,Male,18,South South,Private,6,8f15ba58-fce6-4504-87f8-424daae65fc1
4e0648d0-0ddb-445b-a1ea-aa65a1d770ea,Emma Cunningham,Male,16,North Central,Private,6,2067bdac-88bd-43d1-b540-b30e039f3a25
388629ff-b2a0-4778-809d-644453ab3cce,Michael Osborn,Female,16,South South,Private,6,d47d577b-fa5a-41ca-859d-d55d4b943e30
985a9548-c0ba-42a4-b213-e7ccf89617fa,Ann Reynolds,Male,18,North East,Public,3,6efb63b1-1b04-4863-bd7d-dbedd284476c
21d72432-25e4-4403-a4f2-502ec94f6ed3,John Mcgee,Female,17,North West,Private,2,8f15ba58-fce6-4504-87f8-424daae65fc1
15c7bc83-4336-4fe5-a631-66a78c53b74c,Jeffrey Wolfe,Female,16,North West,Private,7,cdfc6ee0-e61e-4e90-8267-deb3aab612c9
8f2e08d3-7b1d-4ca3-a286-e3f8c31496ea,James Duncan,Female,16,North Central,Private,10,82dc4c8e-36b5-429a-acf5-e81e71316269
bc54b8c1-ff40-4dcc-9db1-f7f98fa8ae34,Dana Adams,Female,19,North Central,Public,7,aefcfad8-efc8-4849-b3aa-7efe4458a885
ec94503e-af4a-4cdd-92cb-1ae06e18c9b3,Ashley Gutierrez,Female,16,North Central,Public,2,dea4ae17-54fd-4ad3-9716-108ef72169bb
521be8c2-30c3-4f8a-992a-b43d5d822e3a,Matthew Carrillo,Female,16,South West,Private,5,b04d3376-77fc-4703-9fd5-a423706c5c56
9dc0a8b5-5987-438a-bcd6-c18e2b54500d,Rebekah Hanson,Male,16,South West,Private,7,5260001e-eecf-47d2-b491-76f46090d697
d173b70b-ec99-4c80-8b7d-185670c23600,Michael Moore,Female,15,North Central,Private,6,bf0d073d-821c-4336-9970-cf60ebff8d15
1cc464ed-15f7-4f61-9a4e-c04cba7e1b86,Dana Oliver,Female,16,North East,Private,2,d9f195d0-1482-4f53-8201-0c62f5f59b22
d1f44c8d-d51b-4974-9e66-8dd025ce2a21,Greg Brock,Male,16,South South,Public,3,db52ca58-0500-4bc6-b20d-cb6ef2311f17
05d2d205-789f-4d96-b337-3c2f4e1c3762,Patrick Lewis,Male,16,North East,Private,6,82dc4c8e-36b5-429a-acf5-e81e71316269
4237692a-c017-466e-85f4-c0a28be27516,Lisa Gay,Female,19,North West,Private,10,95a5bafa-431d-429f-ac1e-86d8bfbf397b
04b51c12-ab13-4032-b2e1-9f66b1f02ea8,Taylor Rose,Male,16,North East,Public,5,847fd9b4-e64d-4bcb-b027-53a15f987c71
48b51c88-0f63-4f4a-ab9a-118e4165964c,Michael Nelson,Male,15,North Central,Public,8,6105716b-ab0e-464e-9c3e-b2d591e1aa96
0222305d-f1f7-4605-a79e-36267707ac0e,Matthew Alvarado,Female,18,North Central,Private,10,7d106c60-8162-4cf1-8394-72e6da587e8a
dd419a67-5c37-4254-a8fc-5690e9b1c4a1,Eduardo Ware,Male,19,North West,Private,8,dd6ac7b8-6778-443b-85c5-b37af85e06a1
6175a257-fad3-444c-bb2d-ddc962f32fae,Michelle Mckee,Male,18,South South,Public,8,3a43b2ba-df0f-46cb-8b9b-c326d20eac17
88145bde-98db-4732-9de4-d1947c12d198,Cristian Rasmussen,Female,15,North West,Private,10,82ec9f2d-fbf6-416f-9b30-80d56fb78271
05804493-b664-4199-ad25-459e8f8937fa,Thomas Torres,Female,18,North Central,Private,7,87fa841a-3e83-491f-a544-0fe06e417d47
28317f0d-be90-43fb-a4b5-d9a57d6c3d2a,Michael Kelly,Male,18,North West,Public,3,cdfc6ee0-e61e-4e90-8267-deb3aab612c9
fa6e3743-fef9-4d57-bc77-ea4a4d654036,Desiree Brown,Female,19,North Central,Public,2,aefcfad8-efc8-4849-b3aa-7efe4458a885
e3f16406-631d-4c8b-a0f0-fe7941f74651,Dr. Terry Avery MD,Male,17,South West,Private,3,6694c343-10ba-48e3-9276-2bdc1d34d08e
a82cae18-6491-482b-a5ad-481d577f4c16,Nicholas Meyer,Male,18,South West,Public,6,2067bdac-88bd-43d1-b540-b30e039f3a25
a0226155-df69-4d17-9cc9-6aedad9112c5,Jennifer Berry,Female,17,North East,Private,9,b0cbc61f-3d85-4e89-8217-14298e200724
e8e46b31-4ff8-4111-b875-1fd46d2ccf42,Joann Anderson,Female,17,North Central,Private,3,8f15ba58-fce6-4504-87f8-424daae65fc1
8a962a11-94be-4d9f-a379-c05fa7087280,Christina Taylor,Male,16,South East,Private,6,8a476a87-e49d-481d-91d8-7c6455fa1ab8
86181db2-e60d-4a94-b483-d162b043a39a,Jessica Stout,Female,19,South West,Public,4,48603b32-b4fb-4eb9-89c1-3de73b4206c5
eedb0ce5-a7fe-4dcd-a528-b516c521ff2e,Brooke Jones,Female,18,North West,Private,3,f26b4776-913e-4de2-a0c5-3cb83da9c2a9
1e4ea133-b82d-40de-b2d7-8d5388702ae7,Ryan Thomas,Male,19,North Central,Private,7,8f15ba58-fce6-4504-87f8-424daae65fc1
e15052f3-5195-4000-83f3-8c8c078c3875,Tonya Turner,Female,15,South East,Private,4,688c7015-aab9-4e49-8f2d-479681d2c7de
e4e5b5b0-d25a-4576-af0b-743ebee04762,Nancy Hernandez,Female,15,South South,Private,7,82ec9f2d-fbf6-416f-9b30-80d56fb78271
2f4b8be8-21ac-4db5-9b55-5f6d301c6abf,William Jensen,Female,15,North West,Public,9,a14923c2-f920-464c-8763-fcd01f15c7b6
3b1d0181-9cc3-41f5-9129-bc759b08e5a8,Crystal Johnson,Male,17,South South,Private,6,4e7ed827-455a-4762-b428-a656b3ee4d3b
7a029a6d-c7a2-4171-b02a-06ee14588063,Ryan Harrison,Male,18,North East,Public,7,6e068097-25e9-4977-8d72-48e2951f58d0
da252795-2f19-4516-9fbb-cda5a64a1fe8,John Martin,Male,15,South East,Private,8,5260001e-eecf-47d2-b491-76f46090d697
c3b8d179-6899-4c84-8840-323439ed0800,Tammy Clements,Male,17,North Central,Public,9,3a43b2ba-df0f-46cb-8b9b-c326d20eac17
fcfd8547-abdc-40da-be0b-bddd38f95001,Daniel Thompson,Male,16,South East,Public,8,48603b32-b4fb-4eb9-89c1-3de73b4206c5
ddfc2a92-7074-4eb3-bc52-17ccf4672866,Melissa Delacruz,Male,17,North Central,Public,2,e2acf72f-9e57-4f7a-a0ee-89aed453dd32
67a55936-6d74-4a0b-bf2d-39c8e338e579,Lisa Holloway,Female,18,South South,Private,3,8f15ba58-fce6-4504-87f8-424daae65fc1
9c8b9550-64e7-4f9a-901a-0ccfb85f164b,Laura Herrera,Female,19,North West,Private,7,6e068097-25e9-4977-8d72-48e2951f58d0
c9739495-b440-4852-a033-500ea43262b3,Brian Bryant,Male,19,North East,Private,10,cdfc6ee0-e61e-4e90-8267-deb3aab612c9
feef21f8-e0b6-4f90-8adb-c4ffe0b55615,Joshua Terrell,Male,18,North West,Public,10,8b10550c-d570-4f32-b02c-dd20286218b8
8420e0d8-632c-417e-8ec5-7d470a0c64e5,Tonya Lee,Male,19,North East,Public,10,12a4def0-c4bb-47a9-9988-68dd9c7c7377
4df742ae-e267-412b-a5e5-f13f70869a45,Donna Jackson,Male,16,South South,Private,10,4e7ed827-455a-4762-b428-a656b3ee4d3b
0df6c527-eb45-4c38-9cf6-5e334b5f174b,Stephanie Ford,Female,16,South East,Private,4,e27a984d-6548-41d0-bfcd-9eb1a7cad415
b8ff615c-1727-40fa-b3a2-7c7ba566e884,Catherine Richards,Female,17,South West,Private,6,6e068097-25e9-4977-8d72-48e2951f58d0
22a37556-8be1-4610-b234-8948e4f2ae4c,Frank Johnson,Female,15,North Central,Public,4,dd6ac7b8-6778-443b-85c5-b37af85e06a1
b66f3507-e588-4999-971e-ea3974246baa,Sonya Davis,Female,19,North East,Public,2,fd72b050-96a9-454f-9c33-e1f94c1f55ab
e83bcc84-a609-4ad0-b114-64aa52f69081,Carly Quinn,Male,19,North East,Public,4,0f02bad0-e706-4ef4-a6aa-9385dd59ba71
730bc657-b4cb-4613-9d39-e9c217584f23,Angela Zimmerman,Male,18,South East,Public,7,688c7015-aab9-4e49-8f2d-479681d2c7de
82fc9294-f9a6-4522-8a83-5709ba146757,Caitlin Pierce,Female,19,North Central,Public,2,db52ca58-0500-4bc6-b20d-cb6ef2311f17
e98965f2-2bbf-4e35-84ac-b57d0b3d6dc9,Seth Huffman,Female,17,North Central,Private,7,c30ff46e-8026-495f-b8cd-a88b436d76e2
2dca365a-2504-4d28-9e6a-e4592980f6ff,Amber Parker,Female,16,North West,Private,4,7d106c60-8162-4cf1-8394-72e6da587e8a
723dfacd-f601-4005-84c4-f69fbaebe15d,Christopher Roach,Male,19,North East,Public,7,7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c
9f601d17-00e7-4824-b3ee-16e7f5defeba,Alexandria Jimenez,Male,19,North East,Private,6,6105716b-ab0e-464e-9c3e-b2d591e1aa96
0178de26-ceb5-47ac-8b22-e4457fa70485,Katherine Robinson,Female,18,North East,Private,8,db52ca58-0500-4bc6-b20d-cb6ef2311f17
68ffae17-7428-4491-b9c8-42cba8d3110e,Kyle Smith,Male,17,North East,Private,4,8f15ba58-fce6-4504-87f8-424daae65fc1
9ea8fcb1-4732-48c9-8c1e-9464e1d5c0dc,Samantha Clark,Female,15,North West,Private,6,dea4ae17-54fd-4ad3-9716-108ef72169bb
a73d2746-0e18-4b96-a5f4-1dd62f51ac6e,Charles Johnson,Female,16,South East,Public,5,d9f195d0-1482-4f53-8201-0c62f5f59b22
4c66aa4d-9a70-4a8a-9688-1d3e93fde248,Brandon Rodriguez,Female,19,South East,Public,2,db52ca58-0500-4bc6-b20d-cb6ef2311f17
ac0e1f71-294d-43ed-ada1-afdafe656dcc,Matthew Graves,Male,15,South East,Private,3,61b1cd22-6280-4c45-9043-5a1098ae4334
2d6b5953-8fea-484e-898c-fd4892811c92,Nicole Ward,Female,17,South South,Public,8,e2acf72f-9e57-4f7a-a0ee-89aed453dd32
4c9e903a-c4bd-438e-97d7-1fc0092cd030,Steven Wilkins,Male,18,South South,Private,9,dd6ac7b8-6778-443b-85c5-b37af85e06a1
8cebac57-d7e3-43cf-ad65-1847c2294116,John Martinez,Female,18,South East,Public,6,655238a6-43ff-4011-bd1a-85dd506e5a9a
86eced99-5447-4290-8640-4b2adc0228af,Daniel Clark,Male,17,North Central,Private,4,b04d3376-77fc-4703-9fd5-a423706c5c56
bacf7cfc-9245-4cc4-9bfb-3b3d0ee52f63,Kendra Miller,Female,16,South West,Public,6,aefcfad8-efc8-4849-b3aa-7efe4458a885
ef13864b-9ad2-4b72-b04b-a584b95cec2d,Michelle Simmons,Female,17,South East,Private,10,f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c
86800a0b-4279-4490-9105-64f9d90949aa,Lisa Ho,Male,17,South South,Public,9,87fa841a-3e83-491f-a544-0fe06e417d47
850b7073-7f13-4e67-9008-cdc99d421bae,Kathleen Morton,Male,17,North East,Private,2,688c7015-aab9-4e49-8f2d-479681d2c7de
b565f64e-3b93-453f-9c02-040de237c877,Cory Wilson,Female,16,North Central,Public,8,23e2fcb4-72d8-467d-894a-05e430b187ef
1e30614f-cbf6-4a23-a01e-31f57702beba,Christine Gilbert,Female,19,South South,Public,4,06e745f9-88bc-439c-9f4c-3b79fb10987f
557368cf-0ba5-4050-a9fe-99a96a25542e,Robert Lewis,Female,17,South West,Private,4,aefcfad8-efc8-4849-b3aa-7efe4458a885
4818b004-b0a4-4557-b381-001fa3ff8fd2,Barry Evans,Female,18,North West,Private,4,688c7015-aab9-4e49-8f2d-479681d2c7de
0191d19d-c45c-4fbb-92ec-ac278ccc617e,Gary Foster,Female,17,South East,Public,9,8b10550c-d570-4f32-b02c-dd20286218b8
07743c94-f5c9-4459-9db1-bd5e91a4d796,Cheyenne Bass,Male,18,South East,Public,8,8b10550c-d570-4f32-b02c-dd20286218b8
ea89a979-7aa6-46ea-ac27-3009ec1a86d3,Andrew Taylor,Female,18,North Central,Private,6,d9f195d0-1482-4f53-8201-0c62f5f59b22
e45def26-75eb-4e8f-a090-360d27c7655a,Stephanie Ford,Male,16,North West,Public,4,8a476a87-e49d-481d-91d8-7c6455fa1ab8
be1a070f-ed83-44c8-a9f8-d3e4d06d3943,Joseph Cunningham,Male,19,South South,Public,2,847fd9b4-e64d-4bcb-b027-53a15f987c71
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,Kenneth Rivera,Male,17,South South,Private,6,655238a6-43ff-4011-bd1a-85dd506e5a9a
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,Chase Pittman,Male,17,South South,Private,3,2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8
a06303ca-600f-479c-bbce-708756d2b14d,Carol Obrien,Female,17,South West,Private,3,48603b32-b4fb-4eb9-89c1-3de73b4206c5
dd56030e-1de9-47a2-985e-7e892ff8107a,Elizabeth Hodge,Male,15,North West,Private,9,12a4def0-c4bb-47a9-9988-68dd9c7c7377
69f35b2d-4580-4ac2-8818-c965b5b81351,Shawn Watson,Male,15,South East,Private,3,7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c
3754f16f-4d79-432c-b362-d408d4575305,Carrie Brooks,Female,19,North West,Public,2,e2acf72f-9e57-4f7a-a0ee-89aed453dd32
e9d18ec2-33bc-48a9-871d-45640992b886,Jonathan Lloyd,Male,18,North West,Public,7,8f15ba58-fce6-4504-87f8-424daae65fc1
30b1b67b-2771-4422-8003-8f26e7ab2ef7,John Russo,Female,19,South West,Public,3,a14923c2-f920-464c-8763-fcd01f15c7b6
24aefbea-53cc-4b95-8689-58364f73ab1c,Annette Hendrix,Male,16,North West,Private,4,e27a984d-6548-41d0-bfcd-9eb1a7cad415
21f9c072-fe22-4ba1-ad3d-581e84222f58,Andrew Hughes,Male,15,South West,Private,5,2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8
010d583f-1da7-4d69-85b8-64d4dd643387,Andrew Charles,Male,18,North East,Private,3,847fd9b4-e64d-4bcb-b027-53a15f987c71
77852ddb-5552-4a3c-964a-9b18df3334c6,Ashley Miranda,Male,17,North East,Public,5,06e745f9-88bc-439c-9f4c-3b79fb10987f
93daf60d-05c1-4422-8ffe-bdfdbedcacb7,Margaret Clark,Female,16,North East,Public,10,82ec9f2d-fbf6-416f-9b30-80d56fb78271
46d28109-495c-4ac8-b14a-abdd33579b27,Patricia Lambert,Female,16,South South,Public,7,bf0d073d-821c-4336-9970-cf60ebff8d15
460d113d-2851-48be-a639-e21445ccaa93,Tyler Castro,Female,17,South South,Public,9,7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c
59ae7302-8ae3-497e-b4e2-41421a354475,Denise Harding,Male,19,North Central,Public,6,60141de9-f54a-40a2-a874-66d7ad66a1bd
3eacdb28-92f7-4993-8884-3b5bcdd3214c,Eric Mcclain,Male,15,North Central,Private,7,21df306f-8a0b-4c33-b6d8-393a7c441fe7
214c87b1-0cfc-4420-b192-e4438a6342ca,Steven Williams,Female,15,North East,Private,3,847fd9b4-e64d-4bcb-b027-53a15f987c71
6d2cdbf9-160b-4ed4-8dc5-d42e6233960a,Michael Vance,Female,18,North East,Private,5,23e2fcb4-72d8-467d-894a-05e430b187ef
b3099e0d-b0ac-4677-960f-8680a124fdb2,Henry Cook,Male,16,North Central,Public,9,b0cbc61f-3d85-4e89-8217-14298e200724
abbe274a-c226-4b53-b680-873b32b9c542,Angela Livingston,Male,18,North East,Public,3,8f15ba58-fce6-4504-87f8-424daae65fc1
21bd55eb-915a-43c0-b737-cfb5c3b1927b,Robert Hale,Male,17,North Central,Private,9,8b10550c-d570-4f32-b02c-dd20286218b8
af39f2ce-4f75-445a-b4a1-2a0d18e63a55,Pamela Ruiz,Female,17,South East,Public,9,dea4ae17-54fd-4ad3-9716-108ef72169bb
dc70ce22-24ca-41b8-b94a-97fdf28bf846,Deanna Cox,Male,19,North East,Private,7,60141de9-f54a-40a2-a874-66d7ad66a1bd
aa4946f4-ead1-4758-b319-f18d2ef03a1b,Scott Nguyen,Female,18,North East,Public,10,4e7ed827-455a-4762-b428-a656b3ee4d3b
79af8348-10bb-460d-87bf-63ee7ccd3dc0,John Singleton,Male,16,South South,Private,6,e2acf72f-9e57-4f7a-a0ee-89aed453dd32
9abc9859-593e-4c83-8497-d0a8484204d5,Katie Sullivan,Female,18,North East,Private,5,688c7015-aab9-4e49-8f2d-479681d2c7de
536c32d0-1b63-405f-8bf8-5149b6da99cd,Andrea Turner,Female,15,North West,Public,8,d47d577b-fa5a-41ca-859d-d55d4b943e30
69d75427-972d-4d57-a69b-e896760272ba,David Moore,Male,19,South West,Public,2,61b1cd22-6280-4c45-9043-5a1098ae4334
57390b03-10e9-4dce-a241-cba37b7ce7cc,Michael Reynolds,Female,19,North West,Private,7,5260001e-eecf-47d2-b491-76f46090d697
c98e3f5b-9134-40b7-af73-573bfaeebacd,Michael Thompson,Male,19,South East,Public,8,82ec9f2d-fbf6-416f-9b30-80d56fb78271
ee4d0dec-bd47-4885-93f0-e33fab6b3f08,Sara Wilson,Male,17,North Central,Public,7,5260001e-eecf-47d2-b491-76f46090d697
8e1a3a51-534b-4a86-b681-2ad798986758,Jeremy Parker,Male,19,South West,Public,10,bf0d073d-821c-4336-9970-cf60ebff8d15
1bd6b03d-9927-439b-91d1-ce5067e2189b,Linda Wilkins,Male,19,South South,Public,5,7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c
a9008ecd-a51e-41ad-be8a-207853d106cb,Daniel Taylor,Female,17,North Central,Public,4,21df306f-8a0b-4c33-b6d8-393a7c441fe7
a2d999ba-c146-4d52-a73b-c91394ad345a,Nicole Guerrero,Male,19,North East,Public,9,dd6ac7b8-6778-443b-85c5-b37af85e06a1
63d5e750-4a9f-450e-8800-61b673f621a8,Jillian Harris,Female,18,North East,Public,10,6694c343-10ba-48e3-9276-2bdc1d34d08e
91fda27f-4cbb-4460-910c-8c48e09ef2a3,Meghan Sellers,Female,15,North East,Public,8,87fa841a-3e83-491f-a544-0fe06e417d47
fb8a61eb-b7c1-4a4c-af4a-454fefca07ae,Wanda Aguilar,Female,15,North East,Public,3,0f02bad0-e706-4ef4-a6aa-9385dd59ba71
67797b58-82ab-43a0-bc86-21109c8aa872,Sarah Brown,Female,18,South East,Private,5,48603b32-b4fb-4eb9-89c1-3de73b4206c5
0d99c071-f7c8-435f-8c83-bc68e6ace59a,Justin Irwin,Male,19,South West,Private,4,87fa841a-3e83-491f-a544-0fe06e417d47
dd9d2e4d-483e-4d69-9c7a-bd161c153057,Jeffrey Lawrence,Female,19,North East,Public,6,06e745f9-88bc-439c-9f4c-3b79fb10987f
61fe800a-b636-4c4c-9170-ca8aa00e0b60,Jeffrey Clark,Female,18,South South,Private,7,95a5bafa-431d-429f-ac1e-86d8bfbf397b
302fa247-239a-446d-b991-2c512c649adf,Sarah Ward,Male,15,North West,Public,7,d47d577b-fa5a-41ca-859d-d55d4b943e30
ff594778-49d9-4a08-a77e-0fbc6acff20f,Beth Smith,Female,16,South South,Private,6,688c7015-aab9-4e49-8f2d-479681d2c7de
b8a9b014-24dc-4a07-8405-6d2ba5fcd671,Mary Proctor,Female,17,South West,Private,5,847fd9b4-e64d-4bcb-b027-53a15f987c71
a46a07c2-2320-4e16-95ac-80e422c23308,Shannon English,Female,17,North East,Public,5,2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8
6cfaf2dd-ee28-4ccd-9abb-e46bb2051cec,Jordan Coleman,Male,17,North East,Private,9,3c9ad14c-ee0c-4eb5-acfe-db992790cebd
5af56a23-627c-49f7-b336-3302d1f03374,Jeff Smith,Female,19,North West,Private,3,7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c
3c9ba542-bb1d-43a8-98c8-23b07f8736f1,Debra House,Female,18,South West,Public,4,bf0d073d-821c-4336-9970-cf60ebff8d15
fa6d81ee-0890-4506-9df1-bf6f938bd3f8,John Richardson,Male,19,North West,Private,2,06e745f9-88bc-439c-9f4c-3b79fb10987f
b0c46ddc-f634-41f8-bb45-bd9c948c7eb4,Nicholas Fox,Female,16,North Central,Public,2,2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8
c764032e-c026-47d1-bbd1-b0c0dbfe679a,Jose Mills,Female,17,South East,Private,2,82ec9f2d-fbf6-416f-9b30-80d56fb78271
78f2961c-3ec7-4a8f-96a4-6b839c2d9672,Mary Barnett,Female,19,South South,Public,3,e27a984d-6548-41d0-bfcd-9eb1a7cad415
cc502a89-8a08-440e-a239-5ad5af1f798c,Lisa Berger,Male,19,South South,Public,4,d47d577b-fa5a-41ca-859d-d55d4b943e30
7807c947-02c2-4367-874d-8df088f7f097,Taylor Berry,Female,18,North East,Private,9,3c9ad14c-ee0c-4eb5-acfe-db992790cebd
f5e8a7e1-5a58-4b67-abc7-b63554de19cd,Elizabeth Jackson,Male,17,North East,Public,5,23e2fcb4-72d8-467d-894a-05e430b187ef
bfda55c9-98fe-44f3-ac40-d95ab1eedf64,Richard Green,Male,15,South East,Private,6,d47d577b-fa5a-41ca-859d-d55d4b943e30
2b48c6e6-9401-4dfe-b921-0c7ca119ceee,Mary Carter,Male,18,South East,Public,2,d9f195d0-1482-4f53-8201-0c62f5f59b22
496cc03a-06fd-41e6-9fd3-3d40bcc4f0db,Mr. Billy Bowers,Male,19,South East,Private,3,12a4def0-c4bb-47a9-9988-68dd9c7c7377
47edc6dd-9da4-4c0f-a1ee-0f6c408669bb,David Figueroa,Male,18,South West,Public,6,06e745f9-88bc-439c-9f4c-3b79fb10987f
977e3f2c-e8fe-4095-acb3-7e239a940c6c,Mary Wood,Male,18,South East,Private,4,7d106c60-8162-4cf1-8394-72e6da587e8a
b365fb7c-c853-4c55-82e1-73022ce6f908,Christopher Rose,Male,19,South South,Public,10,7d106c60-8162-4cf1-8394-72e6da587e8a
159b558b-fbec-4ed8-97c4-e2c308789ef0,Linda Underwood,Female,17,North West,Public,2,12a4def0-c4bb-47a9-9988-68dd9c7c7377
fe5b9fc9-c0b4-46d6-bef6-775bd66de2a1,James Guerrero,Female,15,South West,Public,3,6105716b-ab0e-464e-9c3e-b2d591e1aa96
35fab528-2ad3-436f-a338-17fab9db1388,Sarah Brown,Male,18,North West,Private,8,655238a6-43ff-4011-bd1a-85dd506e5a9a
1db1ce86-d1cc-48d3-8167-650543af6c46,John Alvarez,Male,19,North East,Public,8,0a17991e-a576-4411-a0a1-1839e7457704
c09f1c91-f2c0-40cf-bf03-b8c279ec958b,Cynthia Vega,Male,17,South South,Public,2,6e068097-25e9-4977-8d72-48e2951f58d0
25288a1b-433b-46fc-b97e-b3e463dba8c8,Jessica Roberts,Male,19,South West,Private,6,6105716b-ab0e-464e-9c3e-b2d591e1aa96
adb1be7a-61cb-4527-b2e5-e892cc1c7204,Joseph Blanchard,Female,17,South South,Private,7,23e2fcb4-72d8-467d-894a-05e430b187ef
a32e3ab5-8802-474a-aaef-2ec218ecde2b,Ryan Bishop,Male,18,South South,Public,3,0f02bad0-e706-4ef4-a6aa-9385dd59ba71
55c06c8e-45c8-4f41-9bbd-3290a6edcadd,Robert Scott,Male,17,South East,Public,10,3a43b2ba-df0f-46cb-8b9b-c326d20eac17
c5ed3982-760b-4673-a422-a73e958c9cfd,Dana Powers,Female,17,North West,Public,10,c30ff46e-8026-495f-b8cd-a88b436d76e2
56604762-851b-4860-b1e6-a645c53f4f7e,Wendy Edwards,Female,15,South South,Private,9,c30ff46e-8026-495f-b8cd-a88b436d76e2
d4e99a65-022b-4e76-ac3c-be3402b53d3d,Jason Fox,Male,18,South West,Public,8,0a17991e-a576-4411-a0a1-1839e7457704
382bab11-59fc-4aeb-b229-44a9af7ce609,Darlene Johnson,Male,18,South South,Public,7,60141de9-f54a-40a2-a874-66d7ad66a1bd
f041e4f7-0e8f-400b-9789-76de9e90d107,Stephanie Robinson,Female,17,North East,Public,9,fd72b050-96a9-454f-9c33-e1f94c1f55ab
b54468e4-1f2d-4344-a359-666799714b2b,Angelica Jacobs,Female,19,North East,Public,5,6efb63b1-1b04-4863-bd7d-dbedd284476c
e65fa9fa-c38c-4eaf-a809-7a77603ecfef,Regina Lopez,Female,16,South South,Public,5,688c7015-aab9-4e49-8f2d-479681d2c7de
40da9c7d-2f2b-4c13-b216-5b5a1c6057fe,Matthew Jones,Male,17,North Central,Private,6,06e745f9-88bc-439c-9f4c-3b79fb10987f
46c112a5-fec8-4839-ac35-c3de7414e3e1,Melissa Contreras,Male,15,North East,Private,5,6efb63b1-1b04-4863-bd7d-dbedd284476c
29769b0f-41e0-4faf-92ca-9cedc5268f0f,Destiny Brown,Female,15,North Central,Private,8,48603b32-b4fb-4eb9-89c1-3de73b4206c5
0f6000f3-fef7-4410-9528-dc45637aa999,Robert Thompson,Male,16,South West,Public,7,2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8
edb7d4e4-fabb-4609-bde1-7a8511c4194a,James Brewer,Male,17,South East,Private,4,d47d577b-fa5a-41ca-859d-d55d4b943e30
c4ca00d7-8a66-4e67-a4d4-d5a31bc2197e,Louis Rodriguez,Male,17,North East,Public,8,f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c
1a71064d-424d-4430-b724-79b7710b7fa9,Benjamin Luna,Female,17,North West,Public,10,cdfc6ee0-e61e-4e90-8267-deb3aab612c9
e581d601-04cd-44e8-b225-539dc6f903cf,Mr. Aaron Johnson MD,Male,19,South South,Public,9,3c9ad14c-ee0c-4eb5-acfe-db992790cebd
e79503fb-546f-4ba3-b336-d14326cfbf51,Aaron Zimmerman,Male,17,North East,Public,9,6e068097-25e9-4977-8d72-48e2951f58d0
6fa179a5-7a67-4870-bd9d-2b3bc55fa445,Nicholas Burnett,Male,15,North East,Private,8,60141de9-f54a-40a2-a874-66d7ad66a1bd
00d8c046-39d1-4950-8a45-e02e11f20d9b,Michael Chan,Male,16,South South,Private,6,5260001e-eecf-47d2-b491-76f46090d697
ef5eeca5-8909-4003-9136-e5301f0733df,Felicia Turner MD,Male,19,North East,Private,9,06e745f9-88bc-439c-9f4c-3b79fb10987f
1735f36b-a5a6-4b3a-b575-7b77ff3c6d4e,Samuel Peterson,Male,19,South West,Private,3,dea4ae17-54fd-4ad3-9716-108ef72169bb
c439dfcf-c2ad-4d97-b5aa-ecb0d757ad38,Dale Spencer,Female,17,North East,Public,3,8a476a87-e49d-481d-91d8-7c6455fa1ab8
30e59543-a925-4e85-a258-8ce9f7aeede8,James Rodriguez,Female,16,North West,Private,3,95a5bafa-431d-429f-ac1e-86d8bfbf397b
15b98c20-7c8b-4f1e-9bf8-8967b057fcd4,Jessica Lopez,Male,15,South West,Private,5,4e7ed827-455a-4762-b428-a656b3ee4d3b
b840d136-067e-4b72-b16e-8645092385fe,Cynthia Price PhD,Male,18,South South,Private,10,b0cbc61f-3d85-4e89-8217-14298e200724
88b04b77-7feb-4cf3-8ec7-7371a4b65cfa,Robin Levy,Male,16,North Central,Private,3,2702878b-9f0f-4a8d-8537-9ff6d6d7b3b8
0e5995aa-56db-438a-897b-a1190433fd20,Nathan Sullivan,Female,16,North Central,Private,9,a14923c2-f920-464c-8763-fcd01f15c7b6
aad53fb8-a762-459c-8e9e-592936308a60,Teresa Berg,Male,18,South West,Private,2,d9f195d0-1482-4f53-8201-0c62f5f59b22
94500024-bdb5-4d06-a621-d32d895c167f,Benjamin Moss,Female,17,South South,Private,8,95a5bafa-431d-429f-ac1e-86d8bfbf397b
